Id,NameAr,Name,DescriptionArSummary,TypeName,MainImageUrl,CRNumber,ActiveStatus,StampImage,Rating,RatingNum,Url,Phone,whatsapp,Email,Website,Instgram,Twiter
209435,لمسة متاجر للتجارة,lamcah,نحن في لمسة نسعى دائما الى الصعود لأعلى درجات الثقة والمصداقية لدى العملاء في المملكة وخارجها بإذن ...,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_189236.jpg,1010744695.0,0,/Content/Stamps/gold-logo.png,0.0,0,/209435,0506030796,https://wa.me/9665060307986,info@lamcah.com.sa,https://lamcahstore.com,,
209374, قريت قيزمو   , Great Gizmos ,متجر متخصص في العاب تخفيف التوتر والقلق ليقدم لك تجربة مميزة فريدة من نوعها,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_191486.jpg,,0,/Content/Stamps/logo.png,0.0,0,/209374,0547105617,,info.greatgizmos@gmail.com,https://greatgizmos.net/,,
209395,الوان بارفومز,Alwan Parfums,متجر لبيع العطور,أخرى,https://maroof.sa//app/businesses/product1.jpg,4030468165.0,0,/Content/Stamps/gold-logo.png,0.0,0,/209395,0503669798,,alwanparfums@gmail.com,https://www.alwanparfums.com,,
209393,تامك,TAMIC,متجر الكتروني لبيع الحلي والاكسسوارات المصنوعة من الفضة  و مطلية بالذهب ,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_189106.jpg,4650226829.0,0,/Content/Stamps/gold-logo.png,0.0,0,/209393,0536361200,https://wa.me/966536361200,care@tamic-sa.com,https://tamic-co.com/,https://instagram.com/tamic_sa,https://twitter.com/Tamic_sa
209398,تطبيق بسطه الإلكتروني,Bastah App,تطبيق بسطه الإلكتروني هو تطبيق مستقل لعرض منتجات وخدمات المستخدمين المستعملة والجديدة,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_189108.jpg,2051230196.0,0,/Content/Stamps/gold-logo.png,0.0,0,/209398,0138644474,,BastahApp1@gmail.com,,,https://twitter.com/BastahApp1
209392,مؤسسة وضع القوة التجارية,Power Mode,متجر أغذية صحية ومكملات لياقة,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_189105.jpg,2051234980.0,0,/Content/Stamps/gold-logo.png,0.0,0,/209392,0590225512,https://wa.me/966590225512,Power-mode@outlook.com,https://www.pwrmode.com,,
209415,متجر سدام,Sedam Store,متجر سِدام مختص بتوفير أكواب التسخين الإلكترونيه وأرقى الأطباق والأكواب بأفضل الأسعار وشحن مباشر ...,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_189114.jpg,2251499709.0,0,/Content/Stamps/gold-logo.png,0.0,0,/209415,0594922052,,sedam.store1@gmail.com,https://sedam-store.com,,
209368,كاف للملابس الرياضية,Kafwear,ملابس رياضية,أخرى,https://maroof.sa//app/businesses/product1.jpg,1010730189.0,0,/Content/Stamps/gold-logo.png,0.0,0,/209368,0501199682,,kafwear@outlook.sa,https://salla.sa/kafwear/,,
209382,واحة نحل,wahat nahel,لبيع انواع العسل الأصلي والتمور ومشتقاتها والزيت زيتون والزعفران,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_190792.jpg,2031106930.0,0,/Content/Stamps/gold-logo.png,0.0,0,/209382,0595755804,https://wa.me/966595755804,almahbob_2009@hotmail.com,https://salla.sa/wahat_nahel.com,,
209366,كيو إي السعودية ستور,QE Saudi Store ,بيع المكملات الغذائية ,أخرى,https://maroof.sa//app/businesses/product1.jpg,1010186488.0,0,/Content/Stamps/gold-logo.png,0.0,0,/209366,0554797298,,info@qe-health.com,https://qesaudi.com/,,
209479,عسل طاب,taabhoney,بيع وتسويق العسل ومنتجات النحل الأخرى بالإضافة لبعض المنتجات الأخرى بحسب التوفر,أخرى,https://maroof.sa//app/businesses/product1.jpg,4650213028.0,0,/Content/Stamps/gold-logo.png,0.0,0,/209479,0505500207,https://wa.me/966563511670,taabhoney@gmail.com,https://taabhoney.com,https://instagram.com/taabhoney,https://twitter.com/taabhoney
209373,متجر الزئبق الأسود,Blackmercurystore,بيع ادوات تجهيز المطاعم والمقاهي ,أخرى,https://maroof.sa//app/businesses/product1.jpg,4030320897.0,0,/Content/Stamps/gold-logo.png,0.0,0,/209373,0556641245,https://wa.me/966554045521,Blackmercury.est@gmail.com,https://blackmercurystore.com/,,
209405, نقطة فزعه,,لتنسيق الحدائق وتركيب أنظمة الضباب والرذاذ والديكورات وصيانة المسابح,أخرى,https://maroof.sa//app/businesses/product1.jpg,4650202161.0,0,/Content/Stamps/gold-logo.png,0.0,0,/209405,0553746530,,point.fazzaa@gmail.com,,,https://twitter.com/N_FAZZAA
209450,الجوخ لأقمشة الكويت الفاخرة,Algokh,للمستلزمات الرجالية,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_189133.jpg,4031246059.0,0,/Content/Stamps/gold-logo.png,0.0,0,/209450,0568828827,https://wa.me/966568828827,S.Mes7Al@gmail.com,,,
209458,مؤسسة إستزادة للتجارة الالكتروني ,,وسيط للبيع مقابل عمولة,أخرى,https://maroof.sa//app/businesses/product1.jpg,4030430771.0,0,/Content/Stamps/gold-logo.png,0.0,0,/209458,0500623118,,info@saudi-auction.com,https://saudi-auction.com/,,
209367,حواية,hwayah,متجر زعفران,أخرى,https://maroof.sa//app/businesses/product1.jpg,1010642780.0,0,/Content/Stamps/gold-logo.png,0.0,0,/209367,0559855966,,Hwayah.store@gmail.com,https://salla.sa/hwayah/,https://instagram.com/hwayah.store,
209459,حلقة الوصل,Link logistics,وسيط شحن للاقمشة والملابس الجاهزة,أخرى,https://maroof.sa//app/businesses/product1.jpg,4650234794.0,0,/Content/Stamps/gold-logo.png,0.0,0,/209459,0597281828,,Abdulaziz.noor@live.com,Https://www.linkgroup.biz,,
209465,وكالة رحلات آلما للسفر والسياحة,Alma Explora Travel And Tourism,حجز تذاكر طيران وتنظيم الرحلات السياحية,أخرى,https://maroof.sa//app/businesses/product1.jpg,2053119257.0,0,/Content/Stamps/gold-logo.png,0.0,0,/209465,0542323416,,sales.ep@almaexplora.net,https://www.instagram.com/almaexplora_travel/,https://www.instagram.com/almaexplora_travel/,
209462,متجر شمعدان,shamadan,متجر الكتروني لتصميم وبيع الشموع واكسسواراتها,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_212445.jpg,2055133401.0,0,/Content/Stamps/gold-logo.png,0.0,0,/209462,0506732250,https://wa.me/966506732250,sham3dan.sa@gmail.com,https://www.sham3dan.com/,,
209363, جاردينيا,Gardeniya,بيع بالتجزئة,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_189090.jpg,4031253518.0,0,/Content/Stamps/gold-logo.png,0.0,0,/209363,0540545474,https://wa.me/966540545474,Gardeniyastore@gmail.com,https://www.gardeniyastore.com,,
209347,عزيمة مؤسسة شعاع نور بن علي المطيري,Azimah,بيع العود والبخور والعطور والزعفران والعسل,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_189084.jpg,1130110912.0,0,/Content/Stamps/gold-logo.png,0.0,0,/209347,0544992786,https://wa.me/966544992786,Azimah.ksa@outlook.sa,https://salla.sa/azimah.ksa/,,
209449,متجر فيوليت2, VIOLET STORE2,اشتراكات برامج,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_189132.jpg,5905426772.0,0,/Content/Stamps/gold-logo.png,0.0,0,/209449,0502747127,https://wa.me/966502747127,storeviolet2@gmail.com,https://violet2.com,,
209350,نضيدة,nadidah,مؤسسة نضيدة تستورد أفضل انواع وسائد الجلوس للمكتب أو قيادة السيارة ,أخرى,https://maroof.sa//app/businesses/product1.jpg,1010720978.0,0,/Content/Stamps/gold-logo.png,0.0,0,/209350,0540026421,https://wa.me/966540026421,salman.alanazi21@gmail.com,https://nadidah.com/,,
209326,متجر غيم للاواني المنزلية, Game  store home utensils,اواني منزليه,أخرى,https://maroof.sa//app/businesses/product1.jpg,,0,/Content/Stamps/logo.png,0.0,0,/209326,0532291175,https://wa.me/966532291175,amirahemoud2014@gmail.com,https://salla.sa/ghym_20,,
209327,متجر أم سعود,,بيع التراثيات والكماليات,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_189067.jpg,,0,/Content/Stamps/logo.png,0.0,0,/209327,0500724657,,mmos2220@hotmail.com,,https://instagram.com/amsadd22208493,
209310,متجر اوول,SA OWL STORE,متجر مختص ببيع الاحذيه,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_189040.jpg,,0,/Content/Stamps/logo.png,0.0,0,/209310,0566747902,https://wa.me/966566747902,cnbc88@hotmail.com,https://salla.sa/store_owl/,,
209331,مؤسسة خالد ناصر الزلال للتجارة ,,"البيع بالتجزئة للأجهزة والمعدات والمستلزمات الطبية ،
",أخرى,https://maroof.sa//app/businesses/Tmp/attachment_189074.jpg,1010520612.0,0,/Content/Stamps/gold-logo.png,0.0,0,/209331,0503936111,https://wa.me/966503936111,medicalhome.ksa@gmail.com,https://elzallalmedicalstore.com/,https://instagram.com/_elzallalmedicalstore,https://twitter.com/Elzallalmedical
209298,وكالة صقر الخليج للسفر والسياحة,Gulf Falcon Agency  for Travel and Tourism,نقدم جميع خدمات السفر والبرامج السياحية,أخرى,https://maroof.sa//app/businesses/product1.jpg,,0,/Content/Stamps/logo.png,0.0,0,/209298,0555603831,,gulf.falcon.agency@gmail.com,,https://instagram.com/gulf.falcon_agency,
209292,بشرة النخبة,Elite Skin,منتجات طبيعية للبشرة مصنوعة من الصفر,أخرى,https://maroof.sa//app/businesses/product1.jpg,,0,/Content/Stamps/logo.png,0.0,0,/209292,0506191544,https://wa.me/9660506191544,nouf2367@gmail.com,,https://instagram.com/eliteskin5,
209353,العطور الفاخرة,LUXURY PERFUMES,بيع ارقى واجواد انواع العطور في السوق المحلي والعالمي، والحرص الدائم والدؤوب للوصول الى رضى العميل,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_189086.jpg,4700114432.0,0,/Content/Stamps/gold-logo.png,0.0,0,/209353,0592079730,https://wa.me/966592079730,meshalalfaidy@gmail.com,https://salla.sa/luxuryfeel,,
209361,وردة الشاي,tearose,متجر متخصص في بيع منتجات الشاي الازرق وزهور الشاي,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_189089.jpg,1117103317.0,0,/Content/Stamps/gold-logo.png,0.0,0,/209361,0592025208,https://wa.me/966592025208,rosetea2143@gmail.com,https://salla.sa/rosetea,,
209336,وكالة شمس بحر رمال لتنظيم الرحلات,Sun Sea Sand Trip and Adventure,تنظيم رحلات سياحية,أخرى,https://maroof.sa//app/businesses/product1.jpg,4030423661.0,0,/Content/Stamps/gold-logo.png,0.0,0,/209336,0563440737,https://wa.me/966563440737,info@3s-trip.com,https://3s-trip.com,,
209293,متجر العوجـا لبيع البطاقات الرقميه,Alauja,متجر لبيع بطاقة الالعاب الالكترونيه وخصيصاً لعبة ببجي موبايل,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_189013.jpg,,0,/Content/Stamps/logo.png,0.0,0,/209293,0548656337,,Reem506rr@gmail.com,,,
209308,علبة قهوه ,coffeeBox ,نعمل على تغليف الهدايا برائحة القهوه ,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_189033.jpg,,0,/Content/Stamps/logo.png,0.0,0,/209308,0549799008,https://wa.me/966549799008,tafe66@hotmail.com,https://salla.sa/coffee_box,https://instagram.com/coffee_box66,
209306,إس اند تي ,S and T Saudi,ازياء وملبوسات,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_189028.jpg,,0,/Content/Stamps/logo.png,0.0,0,/209306,0581665533,https://wa.me/966581665533,SaudiBrand2021@hotmail.com,,https://instagram.com/stsaudii,
209286,متجر عدنان ييزي,adnanyeezy,"متجر عدنان ييزي متخصص في توفير جميع أنواع الييزي بأقل الاسعار وافضل جودة

",أخرى,https://maroof.sa//app/businesses/Tmp/attachment_189004.jpg,,0,/Content/Stamps/logo.png,0.0,0,/209286,0554135855,https://wa.me/966554135855,adnan.518.a@gmail.com,https://adnanyeezy.com/,https://instagram.com/adnanyeezy,
209283,قهوة مالكية,CoffeeMalkih,قهوة عربية,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_188999.jpg,,0,/Content/Stamps/logo.png,0.0,0,/209283,0582392151,,CoffeeMalkih@gmail.com,,https://instagram.com/coffee_malkih?utm_medium=copy_link,
209284,نارش ستور,narsh store,انطلقنا معكم في نارش لتوفير موزعات الحبوب ومنظمات الطعام التي تجعل من مطبخك اكثر اناقة وترتيب ...,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_189001.jpg,,0,/Content/Stamps/logo.png,0.0,0,/209284,0558546585,,narsh2030@gmail.com,https://narsh2030.com,https://instagram.com/narsh_store,
209279,بينينسولا,Peninsula ,Perfume ,أخرى,https://maroof.sa//app/businesses/product1.jpg,,0,/Content/Stamps/logo.png,0.0,0,/209279,0544060439,,Peninsulaperf@gmail.com,https://salla.sa/peninsula,,
209209,ماس وونت,Mass Want,بيع بالتجزئه عبر المتاجر الالكترونيه لمنتجات متنوعه مثل اكسسوارات المطابخ او الرياضه او ...,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_188902.jpg,,0,/Content/Stamps/logo.png,0.0,0,/209209,0568737500,https://wa.me/966568737500,masswants@gmail.com,https://www.masswant.com,,
209221,قطنة سوفت,qtna soft,تصميم البرامج باكثر من لغة ,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_188920.jpg,,0,/Content/Stamps/logo.png,0.0,0,/209221,0538513105,https://wa.me/966533513105,qatnasoft@gmail.com,https://qtnasoft.blogspot.com,,
209200, للرقميات,th3,متجر يوفر لك المنتجات الرقميه وحسابات التواصل الاجتماعي  بافضل الاسعار,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_198265.jpg,,0,/Content/Stamps/logo.png,0.0,0,/209200,0501900941,https://wa.me/966501900941,Fax.2087@gmail.com,https://salla.sa/th3.m,,
209195,الف نون 63 ,AN63i,متجر متخصص بـ بيع البروشات والميداليات,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_190798.jpg,,0,/Content/Stamps/logo.png,0.0,0,/209195,0544667262,,Anwar.63i@hotmail.com,,https://instagram.com/an.63i,
209198,مصنع بن و كيف للقهوة,Bun o keef,صناعة اجود انواع القهوة العربية الخولاني بن و كيف قهوة خولاني على الكيف,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_188882.jpg,,0,/Content/Stamps/logo.png,0.0,0,/209198,0555488560,https://wa.me/966555488560,bun.o.keef@gmail.com,,https://www.instagram.com/bun_kef/,
209193,مشروبات مميزة باردة وساخنه ,Clod and hot drinks,مشروبات مميزة باردة وساخنه ,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_188871.jpg,,0,/Content/Stamps/logo.png,0.0,0,/209193,0590178882,https://wa.me/966590178882,Ashwaqa111@hotmail.com,https://instagram.com/_dr1nks?utm_medium=copy_link,https://instagram.com/_dr1nks?utm_medium=copy_link,
209179,عقيق للسبح و الأحجار الكريمة,AQEEQ STORE,بيع السبح و الخواتيم و الأحجار الكريمة و ملحقاتهم,أخرى,https://maroof.sa//app/businesses/product1.jpg,,0,/Content/Stamps/logo.png,0.0,0,/209179,0576121737,https://wa.me/966576121737,aqeeqstoore@gmail.com,https://salla.sa/aqeeqstore,,
209184,عروض اليوم الوطني 91, Saudi National Day 91,عروض حصرية لليوم الوطني 91,أخرى,https://maroof.sa//app/businesses/product1.jpg,,0,/Content/Stamps/logo.png,0.0,0,/209184,0576376369,https://wa.me/966576376369,alymamastore@gmail.com,https://salla.sa/oud_per/,,
209183,بطووط,B6oo6,العاب الكترونية,أخرى,https://maroof.sa//app/businesses/product1.jpg,,0,/Content/Stamps/logo.png,0.0,0,/209183,0572457014,,xxqymz@gmail.com,https://zid.store/b6oo6,,
209192,متجر فخامة كف,M F K,متجر للساعات ,أخرى,https://maroof.sa//app/businesses/product1.jpg,,0,/Content/Stamps/logo.png,0.0,0,/209192,0541641917,,hawwaa199011@gmail.com,,,
209173,مدربة قيادة الأحساء ,driver Alahsaa ,تدريب قيادة للنساء,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_188829.jpg,,0,/Content/Stamps/logo.png,0.0,0,/209173,0553056943,,Driveralahsaa@gmail.com,https://instagram.com/driveralahsaa?utm_medium=copy_link,https://instagram.com/driveralahsaa?utm_medium=copy_link,
209163,القهوة المقطره,dist coffee,مستلزمات القهوة,أخرى,https://maroof.sa//app/businesses/product1.jpg,,0,/Content/Stamps/logo.png,0.0,0,/209163,0535633994,,semmooo9@outlook.sa,,,
209177,خدمات أكترونية,,خدمات أكترونيه ,أخرى,https://maroof.sa//app/businesses/product1.jpg,,0,/Content/Stamps/logo.png,0.0,0,/209177,0559287242,https://wa.me/message/I2C56A7ZPQJQB1,ggg143900@gmail.com,,,
209150,بيورتي بيرد,Purity bird,متجر للعطورات والبخور ومستحضرات العناية والتجميل ,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_188790.jpg,,0,/Content/Stamps/logo.png,0.0,0,/209150,0505666891,https://wa.me/966505666891,Purity1bird@gmail.com,https://salla.sa/purity.bird,,
209261,ضيافة نادي المرح المنزلية,,"ضيافة منزلية غير تعليمية  برعاية ام سعودية بدون عمالة 
أستقبل الاطفال من عمر شهرين الى 3 ...",أخرى,https://maroof.sa//app/businesses/product1.jpg,,0,/Content/Stamps/logo.png,0.0,0,/209261,0551909484,https://wa.me/966551909484,rasha.alomar84@hotmail.com,,https://instagram.com/fun_club_00,
209260,افواح العود,AFWAH AL UOD,بيع منتجات البخور و العود و العطورات ,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_188965.jpg,,0,/Content/Stamps/logo.png,0.0,0,/209260,0590377245,,iiifares78@gmail.com,https://salla.sa/twabelalsultana,,
209142,متجر  ريبلز ,ripples store,متحر لبيع الحسابات الاكترونيه والعملات السعوديه القديمه  ,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_208091.jpg,,0,/Content/Stamps/logo.png,0.0,0,/209142,0553964744,,naef303030naef@gmil.com,https://salla.sa/wwwnaef.com,,
209258,متجر أثر نسعى لرسم أثر جميل,Trace Store,طباعة على تيشيرتات,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_188962.jpg,,0,/Content/Stamps/logo.png,0.0,0,/209258,0590959100,https://wa.me/966590959100,gift-shop91@hotmail.com,https://salla.sa/trace_store,https://instagram.com/trace_store91,https://twitter.com/Trace_Store
209288,شركة ذوق للصناعات الغذائية,THOUQ FOOD INDUSTRIES COMPANY,"تعئبة وتغليف المواد الغذائية 
مكسرات ــ قهوة ــ بهارات",أخرى,https://maroof.sa//app/businesses/Tmp/attachment_189005.jpg,1010272082.0,0,/Content/Stamps/gold-logo.png,0.0,0,/209288,0556466651,,thouq.2030@gmial.com,http://thouqfood.com/,,
209144,مؤسسة المحمصة الذهبية للتجارة,FOUNDERS OF GOLDEN R ROASTERY TRADING,محمصة بن ومكسرات,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_188883.jpg,1010117290.0,0,/Content/Stamps/gold-logo.png,0.0,0,/209144,0502073324,https://wa.me/966502073324,g_r1978@hotmail.com,https://g-r78.com/,,
209213,ليل ,lailshop,متجر الكتروني متنوع,أخرى,https://maroof.sa//app/businesses/product1.jpg,4650233454.0,0,/Content/Stamps/gold-logo.png,0.0,0,/209213,0544085379,,lailsshopksa@gmail.com,https://lailshop.com/,,
209240,دكان محمد,DUKKAN MOHAMMED,توفير الاشتراكات الرقمية بطريقة مشتركة منخفضة التكلفة بالإضافة الى توفير ما يخص الألعاب وخدمات ...,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_214194.jpg,,0,/Content/Stamps/logo.png,0.0,0,/209240,0532930339,https://wa.me/966532930339,msm8199@gmail.com,,https://instagram.com/__76op,
209259,نوق التجارية,Nouq,تصميم شنط و اكسسوارات بطابع سعودي ,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_188963.jpg,1010592211.0,0,/Content/Stamps/gold-logo.png,0.0,0,/209259,0599490192,,Nouqdesigns@gmail.com,https://nouqdesigns.com/,https://instagram.com/nouqdesigns,
209247,يجوب,Yajoob,يجوب علامة تجارية تقدم وتبتكر ألعاب للأطفال تحفز فضول الطفل وتنمي مهارات التصميم والتركيب,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_188945.jpg,4030339388.0,0,/Content/Stamps/gold-logo.png,0.0,0,/209247,0530530175,,hello@yajoob.co,https://yajoob.co,https://instagram.com/yajoob.play,https://twitter.com/yajoob_play
209242,وكالة تذكرة سفر ,Travel ticket,وكالة سفر وسياحة,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_188939.jpg,2052103079.0,0,/Content/Stamps/gold-logo.png,0.0,0,/209242,0566127078,,al-hajji_abdulah@hotmail.com,,https://instagram.com/travelticketsa,
209138,شوي ماي باك,shopmypack,موقع الكتروني لبيع مواد ومستلزمات التعبئة والتغليف,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_188766.jpg,4030382462.0,0,/Content/Stamps/gold-logo.png,0.0,0,/209138,0547997802,https://wa.me/966547997802,admin@shopmypack.com,https://shopmypack.com,https://instagram.com/shopmypack,
209122,مساحة جود البيضاء,Joud White Space,"لأن كل تصميم يبدأ بمساحة بيضاء 
مصممة اقتدي بأبي منذ خطواتي الأولى
مختصين بتصميم الشعارات، بطاقات ...",أخرى,https://maroof.sa//app/businesses/Tmp/attachment_188751.jpg,,0,/Content/Stamps/logo.png,0.0,0,/209122,0530544039,,joudwhitespace@gmail.com,https://joudwhitespace.com/,https://instagram.com/joud_ws,https://twitter.com/Joud_WS
209118,دخون ألما,Alma d5on,متجر لبيع الدخون الدوسري الأصلي,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_188742.jpg,,0,/Content/Stamps/logo.png,0.0,0,/209118,0559994642,,Saed.hsaed12@gmail.com,,https://instagram.com/alma.d5on,
209256,قوبوك,Gobooc,موقع و تطبيقات لحجز الفنادق حول العالم ,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_188958.jpg,1010324053.0,0,/Content/Stamps/gold-logo.png,0.0,0,/209256,0591161126,https://wa.me/966114499356,khalid@gobooc.com,https://gobooc.com/,,https://twitter.com/gobooccom
209236,مؤسسة الوثبة لتنظيم الرحلات,Jump Travels,تنظيم رحلات سياحية داخلية برية تنظيم رحلات سياحية داخلية بحرية تنظيم رحلات داخلية,أخرى,https://maroof.sa//app/businesses/product1.jpg,4030296068.0,0,/Content/Stamps/gold-logo.png,0.0,0,/209236,0542641664,https://wa.me/966542641664,info@jumptravels.net,http://www.jumptravels.net/,https://instagram.com/jumptravels,
209137,فومو,FOMO,براند,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_193432.jpg,1128185618.0,0,/Content/Stamps/gold-logo.png,0.0,0,/209137,0506450810,https://wa.me/966506450810,fomoconcept@gmail.com,https://fomosaudi.com/,https://instagram.com/fomo.brand,
209110,لاكونسيل,,عطور,أخرى,https://maroof.sa//app/businesses/product1.jpg,1010716751.0,0,/Content/Stamps/gold-logo.png,0.0,0,/209110,0501777510,https://wa.me/966501777510,larc-en-ciel1@outlook.com,https://zid.store/la-enciel,,
209109,افانتي,AVANTI,تطريز على ملابس,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_188724.jpg,,0,/Content/Stamps/logo.png,0.0,0,/209109,0598720760,,avantiksa1@gmail.com,https://salla.sa/avanti,https://instagram.com/avanti.sa,https://twitter.com/AVANTI_sa
209093,فرست بول,First ball,مستلزمات رياضية,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_188693.jpg,,0,/Content/Stamps/logo.png,0.0,0,/209093,0554422881,,Tamome2009@hotmail.com,https://first--ball.com/,,
209132,اصغر علي للعطور,asghar ali ,بيع العطور والبخور والعود ودهون الشعر ومعطرات المنازل,أخرى,https://maroof.sa//app/businesses/product1.jpg,2050112613.0,0,/Content/Stamps/gold-logo.png,0.0,0,/209132,0534929189,https://wa.me/966534929189,harithin719@gmail.com,https://asgharalistore.com,https://instagram.com/asgharali_perfumes,
209091,عطور هاينس,Highness perfumes ,عطور هاينس HIGHNESS ,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_188690.jpg,,0,/Content/Stamps/silver-logo.png,0.0,0,/209091,0501477187,https://wa.me/966501477187,highnessperfume@gmail.com,https://highnessperfumes.com/,,
209081,همسة شفاء التجارية,Establishment Hamsah Shifa,"همسة شفاء للمستلزمات الطبية
نوفر لعملائنا الادوات و الاجهزة الطبية
نبذة عن المنتجات

اسرة ...",أخرى,https://maroof.sa//app/businesses/product1.jpg,1115102512.0,0,/Content/Stamps/gold-logo.png,0.0,0,/209081,0548666649,https://wa.me/966548666649,info@hamsahshifa.sa,,https://instagram.com/hamsahshifa,
209063,سويتزا,Sweetza,تسويق وبيع منتجات القهوة الحلويات والتمور والعسل,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_188634.jpg,,0,/Content/Stamps/logo.png,0.0,0,/209063,0549722200,https://wa.me/966549722200,abdullah.sh77@yahoo.com,,https://instagram.com/sweet_za,
208057,جوفا شوب,ghoffashop,متجر إلكتروني مهتم في المنتجات التي تهم المرأة,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_189412.jpg,,0,/Content/Stamps/logo.png,0.0,0,/208057,0505590967,,support@ghoffashop.com,https://ghoffashop.com,https://instagram.com/ghoffashop,https://twitter.com/ghoffashop
208056,بن شريدة,Bin Sharida,بيع عن طرق الانترنت,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_187626.jpg,,0,/Content/Stamps/logo.png,0.0,0,/208056,0591342020,https://wa.me/966591342020,a_sharida@yahoo.com,,,
209076,تونتي سنت2030,twentysent,متجر الكتروني متكامل ,أخرى,https://maroof.sa//app/businesses/product1.jpg,,0,/Content/Stamps/logo.png,0.0,0,/209076,0501217042,https://wa.me/966501217042,twentysent2030@gmail.com,https://salla.sa/twenty_sent,,
208051,ريم ايسكريم,Reem ice cream ,تاجير آله ايسكريم ,أخرى,https://maroof.sa//app/businesses/product1.jpg,,0,/Content/Stamps/logo.png,0.0,0,/208051,0592844897,https://wa.me/966592844897,Ramlah123123@gmail.com,,https://instagram.com/ice_cream_reem?utm_medium=copy_link,
209060,اينف,Enif,سلاسل أحجار كريمة يمكنك وضع عطرك الخاص بها و شموع مساج طبيعيه ,أخرى,https://maroof.sa//app/businesses/product1.jpg,,0,/Content/Stamps/logo.png,0.0,0,/209060,0542327762,,enif.pn.sa@gmail.com,https://salla.sa/enif/,https://instagram.com/enif_rs,https://twitter.com/enif_rs
208046,سين كوب,sen cup,"متجر يوفر أدوات القهوة واكوابها
",أخرى,https://maroof.sa//app/businesses/Tmp/attachment_187610.jpg,,0,/Content/Stamps/logo.png,0.0,0,/208046,0533442383,,saraa1122808@gmail.com,https://salla.sa/sen_cup/Nmsy,,
207022,انا للمفروشات ,IM furniture0 ,متجر يوفر لحافات ومفارش سرير,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_186580.jpg,,0,/Content/Stamps/logo.png,0.0,0,/207022,0545501836,https://wa.me/966545501836,Islam.uddeen@hotmail.com,https://iwtsp.com/966545501836,,
208047,آش للعطور,ASH2021,عطر فرنسي بـ براند سعودي ,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_188982.jpg,,0,/Content/Stamps/logo.png,0.0,0,/208047,0543494405,https://wa.me/966543494405,bsf7470@hotmail.com,https://salla.sa/ash2021.com,https://instagram.com/aaash.aaash,
208036,آي دكان,Idkkan,متجر الكتروني يسهل عليك تسوقك باسعار منافسة ,أخرى,https://maroof.sa//app/businesses/Tmp/attachment_188761.jpg,,0,/Content/Stamps/logo.png,0.0,0,/208036,0555906091,https://wa.me/966542226091,sudobyter@gmail.com,https://idkkan.com,,
